feature	patch	classe	f1-score
LPQ	3	41	0.5555555555555556
LPQ	3	41	0.6666666666666666
LPQ	3	41	1.0
LPQ	3	41	0.7833333333333334
LPQ	3	41	0.5333333333333334
LPQ	5	41	0.9346092503987241
LPQ	5	41	0.738095238095238
LPQ	5	41	0.9312169312169313
LPQ	5	41	0.8703703703703703
LPQ	5	41	0.5185185185185185
LPQ	10	41	0.6757164404223227
LPQ	10	41	0.4263997033741194
LPQ	10	41	0.8148148148148148
LPQ	10	41	0.7633718442447583
LPQ	10	41	0.3577235772357723
LPQ	1	42	1.0
LPQ	1	42	0.5333333333333333
LPQ	1	42	0.5333333333333333
LPQ	1	42	0.6666666666666666
LPQ	1	42	0.5333333333333333
LPQ	3	42	0.6753246753246753
LPQ	3	42	0.4102564102564102
LPQ	3	42	0.6461538461538461
LPQ	3	42	0.2222222222222222
LPQ	3	42	0.5555555555555556
LPQ	5	42	0.29665071770334933
LPQ	5	42	0.6757164404223227
LPQ	5	42	0.6560846560846562
LPQ	5	42	0.45238095238095233
LPQ	5	42	0.6169772256728778
LPQ	10	42	0.6111111111111109
LPQ	10	42	0.5714285714285715
LPQ	10	42	0.8055555555555556
LPQ	10	42	0.7085714285714286
LPQ	10	42	0.5768799102132436
LPQ	1	43	0.3333333333333333
LPQ	1	43	0.5333333333333333
LPQ	1	43	1.0
LPQ	1	43	1.0
LPQ	1	43	0.5333333333333333
LPQ	3	43	0.8917748917748918
LPQ	3	43	0.6753246753246753
LPQ	3	43	0.6461538461538461
LPQ	3	43	0.7833333333333334
LPQ	3	43	0.5333333333333334
LPQ	5	43	0.6757164404223227
LPQ	5	43	1.0
LPQ	5	43	0.738095238095238
LPQ	5	43	0.7701863354037268
LPQ	5	43	0.6169772256728778
LPQ	10	43	0.6373626373626373
LPQ	10	43	0.8351648351648353
LPQ	10	43	0.6730462519936202
LPQ	10	43	0.784090909090909
LPQ	10	43	0.6666666666666666
LPQ	1	44	1.0
LPQ	1	44	1.0
LPQ	1	44	0.5333333333333333
LPQ	1	44	1.0
LPQ	1	44	0.5333333333333333
LPQ	3	44	0.5333333333333334
LPQ	3	44	0.8917748917748918
LPQ	3	44	0.5333333333333333
LPQ	3	44	0.5333333333333334
LPQ	3	44	0.6461538461538461
LPQ	5	44	0.6666666666666666
LPQ	5	44	0.6666666666666666
LPQ	5	44	0.416289592760181
LPQ	5	44	0.5892857142857143
LPQ	5	44	0.5333333333333333
LPQ	10	44	0.6726190476190476
LPQ	10	44	0.6419753086419754
LPQ	10	44	0.6
LPQ	10	44	0.6111111111111109
LPQ	10	44	0.8374461417939678
LPQ	1	45	0.6666666666666666
LPQ	1	45	0.5333333333333333
LPQ	1	45	0.6666666666666666
LPQ	1	45	0.5333333333333333
LPQ	1	45	0.5333333333333333
LPQ	3	45	0.7833333333333334
LPQ	3	45	0.738095238095238
LPQ	3	45	0.7833333333333334
LPQ	3	45	0.5333333333333334
LPQ	3	45	0.5333333333333334
LPQ	5	45	0.8054298642533937
LPQ	5	45	0.6169772256728778
LPQ	5	45	0.6169772256728778
LPQ	5	45	0.5333333333333333
LPQ	5	45	0.5333333333333333
LPQ	10	45	0.6757164404223227
LPQ	10	45	0.784090909090909
LPQ	10	45	0.7407407407407407
LPQ	10	45	0.5333333333333333
LPQ	10	45	0.6169772256728778
LPQ	1	46	1.0
LPQ	1	46	0.5333333333333333
LPQ	1	46	1.0
LPQ	1	46	1.0
LPQ	1	46	0.5333333333333333
LPQ	3	46	0.6461538461538461
LPQ	3	46	0.882051282051282
LPQ	3	46	0.4444444444444444
LPQ	3	46	1.0
LPQ	3	46	0.5333333333333334
LPQ	5	46	0.7407407407407407
LPQ	5	46	0.7936507936507937
LPQ	5	46	0.6666666666666666
LPQ	5	46	0.5333333333333333
LPQ	5	46	0.6169772256728778
LPQ	10	46	0.6666666666666666
LPQ	10	46	0.7701863354037268
LPQ	10	46	0.6666666666666666
LPQ	10	46	0.75421796625627
LPQ	10	46	0.75421796625627
LPQ	1	47	0.5333333333333333
LPQ	1	47	0.6666666666666666
LPQ	1	47	1.0
LPQ	1	47	1.0
LPQ	1	47	0.3333333333333333
LPQ	3	47	0.5555555555555556
LPQ	3	47	0.882051282051282
LPQ	3	47	0.37229437229437223
LPQ	3	47	0.7833333333333334
LPQ	3	47	0.5333333333333334
LPQ	5	47	0.8038277511961723
LPQ	5	47	0.5333333333333333
LPQ	5	47	0.6730462519936202
LPQ	5	47	0.7121212121212122
LPQ	5	47	0.5422647527910686
LPQ	10	47	0.6048237476808905
LPQ	10	47	0.7333333333333335
LPQ	10	47	0.7248677248677249
LPQ	10	47	0.6071428571428572
LPQ	10	47	0.6373626373626373
LPQ	1	48	1.0
LPQ	1	48	1.0
LPQ	1	48	0.5333333333333333
LPQ	1	48	0.5333333333333333
LPQ	1	48	0.5333333333333333
LPQ	3	48	0.4588744588744588
LPQ	3	48	0.47619047619047616
LPQ	3	48	0.5333333333333334
LPQ	3	48	0.7833333333333334
LPQ	3	48	0.5333333333333334
LPQ	5	48	0.5681818181818181
LPQ	5	48	0.5333333333333333
LPQ	5	48	0.6111111111111109
LPQ	5	48	0.48148148148148145
LPQ	5	48	0.42424242424242437
LPQ	10	48	0.49293966623876767
LPQ	10	48	0.6957637997432606
LPQ	10	48	0.5333333333333333
LPQ	10	48	0.5873015873015873
LPQ	10	48	0.4822695035460993
LPQ	1	49	0.5333333333333333
LPQ	1	49	0.5333333333333333
LPQ	1	49	0.5333333333333333
LPQ	1	49	0.5333333333333333
LPQ	1	49	0.5333333333333333
LPQ	3	49	0.5333333333333334
LPQ	3	49	0.47619047619047616
LPQ	3	49	0.4102564102564102
LPQ	3	49	0.5333333333333334
LPQ	3	49	0.4588744588744588
LPQ	5	49	0.6730462519936202
LPQ	5	49	0.463768115942029
LPQ	5	49	0.5422647527910686
LPQ	5	49	0.5333333333333333
LPQ	5	49	0.11111111111111113
LPQ	10	49	0.856060606060606
LPQ	10	49	0.6137710898312814
LPQ	10	49	0.5333333333333333
LPQ	10	49	0.5892857142857143
LPQ	10	49	0.6666666666666666
LPQ	1	50	0.6666666666666666
LPQ	1	50	0.5333333333333333
LPQ	1	50	0.5333333333333333
LPQ	1	50	0.6666666666666666
LPQ	1	50	0.5333333333333333
LPQ	3	50	0.5333333333333334
LPQ	3	50	0.5333333333333334
LPQ	3	50	0.7833333333333334
LPQ	3	50	0.5333333333333334
LPQ	3	50	0.738095238095238
LPQ	5	50	0.7701863354037268
LPQ	5	50	0.6666666666666666
LPQ	5	50	0.6111111111111109
LPQ	5	50	0.7121212121212122
LPQ	5	50	0.7701863354037268
LPQ	10	50	0.7030033370411569
LPQ	10	50	0.5833333333333335
LPQ	10	50	0.6370040786058584
LPQ	10	50	0.7121212121212122
LPQ	10	50	0.30700778642936594
LPQ	1	51	1.0
LPQ	1	51	0.5333333333333333
LPQ	1	51	0.5333333333333333
LPQ	1	51	0.6666666666666666
LPQ	1	51	1.0
LPQ	3	51	0.5333333333333334
LPQ	3	51	0.738095238095238
LPQ	3	51	0.5333333333333334
LPQ	3	51	0.882051282051282
LPQ	3	51	0.5333333333333334
LPQ	5	51	0.9346092503987241
LPQ	5	51	1.0
LPQ	5	51	0.5333333333333333
LPQ	5	51	0.9346092503987241
LPQ	5	51	0.5333333333333333
LPQ	10	51	0.6726190476190476
LPQ	10	51	0.9346092503987241
LPQ	10	51	0.5925925925925927
LPQ	10	51	0.6666666666666666
LPQ	10	51	0.7212220403709765
LPQ	1	52	1.0
LPQ	1	52	0.5333333333333333
LPQ	1	52	0.5333333333333333
LPQ	1	52	0.6666666666666666
LPQ	1	52	0.5333333333333333
LPQ	3	52	0.8917748917748918
LPQ	3	52	0.6753246753246753
LPQ	3	52	0.4102564102564102
LPQ	3	52	0.7833333333333334
LPQ	3	52	0.2424242424242424
LPQ	5	52	0.9312169312169313
LPQ	5	52	0.6071428571428572
LPQ	5	52	0.6169772256728778
LPQ	5	52	0.5333333333333333
LPQ	5	52	0.2142857142857143
LPQ	10	52	0.738095238095238
LPQ	10	52	0.8666666666666667
LPQ	10	52	0.5054945054945055
LPQ	10	52	0.8692185007974482
LPQ	10	52	0.5873015873015873
LPQ	1	53	0.5333333333333333
LPQ	1	53	0.5333333333333333
LPQ	1	53	0.5333333333333333
LPQ	1	53	1.0
LPQ	1	53	0.0
LPQ	3	53	0.5333333333333334
LPQ	3	53	0.5555555555555556
LPQ	3	53	0.5333333333333334
LPQ	3	53	0.5333333333333334
LPQ	3	53	0.3333333333333333
LPQ	5	53	0.41148325358851673
LPQ	5	53	0.7333333333333335
LPQ	5	53	0.7333333333333335
LPQ	5	53	0.6560846560846562
LPQ	5	53	0.28070175438596495
LPQ	10	53	0.5768799102132436
LPQ	10	53	0.6071428571428572
LPQ	10	53	0.5123384253819037
LPQ	10	53	0.5925925925925927
LPQ	10	53	0.6137710898312814
LPQ	1	54	1.0
LPQ	1	54	1.0
LPQ	1	54	0.5333333333333333
LPQ	1	54	0.6666666666666666
LPQ	1	54	0.5333333333333333
LPQ	3	54	0.738095238095238
LPQ	3	54	0.5555555555555556
LPQ	3	54	0.4102564102564102
LPQ	3	54	0.5333333333333334
LPQ	3	54	0.738095238095238
LPQ	5	54	0.5333333333333333
LPQ	5	54	0.8666666666666667
LPQ	5	54	0.5185185185185185
LPQ	5	54	0.9312169312169313
LPQ	5	54	0.856060606060606
LPQ	10	54	0.8038277511961723
LPQ	10	54	0.784090909090909
LPQ	10	54	0.3577235772357723
LPQ	10	54	0.7721661054994389
LPQ	10	54	0.14035087719298242
LPQ	1	55	0.5333333333333333
LPQ	1	55	0.5333333333333333
LPQ	1	55	0.3333333333333333
LPQ	1	55	0.6666666666666666
LPQ	1	55	0.5333333333333333
LPQ	3	55	0.4588744588744588
LPQ	3	55	0.738095238095238
LPQ	3	55	0.5555555555555556
LPQ	3	55	1.0
LPQ	3	55	0.5333333333333334
LPQ	5	55	0.7701863354037268
LPQ	5	55	0.7936507936507937
LPQ	5	55	0.6111111111111109
LPQ	5	55	0.9346092503987241
LPQ	5	55	0.5333333333333333
LPQ	10	55	0.8244414044687643
LPQ	10	55	0.3847619047619048
LPQ	10	55	0.5462962962962963
LPQ	10	55	0.7936507936507937
LPQ	10	55	0.5333333333333333
LPQ	1	56	1.0
LPQ	1	56	1.0
LPQ	1	56	1.0
LPQ	1	56	1.0
LPQ	1	56	0.5333333333333333
LPQ	3	56	0.8917748917748918
LPQ	3	56	1.0
LPQ	3	56	0.7833333333333334
LPQ	3	56	0.8917748917748918
LPQ	3	56	0.882051282051282
LPQ	5	56	0.8666666666666667
LPQ	5	56	0.9312169312169313
LPQ	5	56	1.0
LPQ	5	56	1.0
LPQ	5	56	1.0
LPQ	10	56	0.7733333333333334
LPQ	10	56	0.9333333333333333
LPQ	10	56	0.6438095238095239
LPQ	10	56	0.8624338624338624
LPQ	10	56	0.784090909090909
LPQ	1	57	0.5333333333333333
LPQ	1	57	0.16666666666666666
LPQ	1	57	0.3333333333333333
LPQ	1	57	1.0
LPQ	1	57	0.6666666666666666
LPQ	3	57	0.5333333333333334
LPQ	3	57	0.30000000000000004
LPQ	3	57	0.5333333333333334
LPQ	3	57	0.7777777777777778
LPQ	3	57	0.738095238095238
LPQ	5	57	0.5333333333333333
LPQ	5	57	0.6560846560846562
LPQ	5	57	0.463768115942029
LPQ	5	57	0.7333333333333335
LPQ	5	57	0.6666666666666666
LPQ	10	57	0.5185185185185185
LPQ	10	57	0.4768740031897927
LPQ	10	57	0.40310077519379844
LPQ	10	57	0.5403726708074534
LPQ	10	57	0.5460030165912518
LPQ	1	58	1.0
LPQ	1	58	1.0
LPQ	1	58	1.0
LPQ	1	58	1.0
LPQ	1	58	1.0
LPQ	3	58	1.0
LPQ	3	58	1.0
LPQ	3	58	0.882051282051282
LPQ	3	58	0.882051282051282
LPQ	3	58	0.882051282051282
LPQ	5	58	0.9312169312169313
LPQ	5	58	0.9312169312169313
LPQ	5	58	1.0
LPQ	5	58	0.7701863354037268
LPQ	5	58	1.0
LPQ	10	58	0.8692185007974482
LPQ	10	58	1.0
LPQ	10	58	0.8985879332477535
LPQ	10	58	0.7121212121212122
LPQ	10	58	0.9333333333333333
LPQ	1	59	1.0
LPQ	1	59	0.5333333333333333
LPQ	1	59	0.5333333333333333
LPQ	1	59	0.5333333333333333
LPQ	1	59	0.6666666666666666
LPQ	3	59	0.5555555555555556
LPQ	3	59	0.2424242424242424
LPQ	3	59	0.5333333333333334
LPQ	3	59	0.5333333333333334
LPQ	3	59	0.16666666666666666
LPQ	5	59	0.41148325358851673
LPQ	5	59	0.41148325358851673
LPQ	5	59	0.6730462519936202
LPQ	5	59	0.22021116138763197
LPQ	5	59	0.8703703703703703
LPQ	10	59	0.4666666666666667
LPQ	10	59	0.48114630467571645
LPQ	10	59	0.40740740740740744
LPQ	10	59	0.5462962962962963
LPQ	10	59	0.7936507936507937
LPQ	1	60	0.5333333333333333
LPQ	1	60	1.0
LPQ	1	60	0.5333333333333333
LPQ	1	60	0.5333333333333333
LPQ	1	60	0.5333333333333333
LPQ	3	60	0.7777777777777778
LPQ	3	60	0.5333333333333334
LPQ	3	60	0.738095238095238
LPQ	3	60	0.5333333333333334
LPQ	3	60	0.882051282051282
LPQ	5	60	0.5333333333333333
LPQ	5	60	0.7701863354037268
LPQ	5	60	0.6560846560846562
LPQ	5	60	0.8666666666666667
LPQ	5	60	0.856060606060606
LPQ	10	60	0.8038277511961723
LPQ	10	60	0.8351648351648353
LPQ	10	60	0.6666666666666666
LPQ	10	60	0.6666666666666666
LPQ	10	60	0.8
LPQ	1	61	1.0
LPQ	1	61	1.0
LPQ	1	61	1.0
LPQ	1	61	0.6666666666666666
LPQ	1	61	1.0
LPQ	3	61	0.882051282051282
LPQ	3	61	0.7777777777777778
LPQ	3	61	0.7777777777777778
LPQ	3	61	0.882051282051282
LPQ	3	61	0.5333333333333334
LPQ	5	61	0.5333333333333333
LPQ	5	61	0.9312169312169313
LPQ	5	61	0.7121212121212122
LPQ	5	61	0.6666666666666666
LPQ	5	61	0.42424242424242437
LPQ	10	61	0.6935817805383023
LPQ	10	61	0.8148148148148148
LPQ	10	61	0.75421796625627
LPQ	10	61	0.7212220403709765
LPQ	10	61	0.7032967032967031
LPQ	1	62	0.5333333333333333
LPQ	1	62	0.6666666666666666
LPQ	1	62	0.6666666666666666
LPQ	1	62	1.0
LPQ	1	62	1.0
LPQ	3	62	0.5333333333333334
LPQ	3	62	0.4444444444444444
LPQ	3	62	0.4588744588744588
LPQ	3	62	0.47619047619047616
LPQ	3	62	0.7833333333333334
LPQ	5	62	0.6730462519936202
LPQ	5	62	0.6757164404223227
LPQ	5	62	0.8054298642533937
LPQ	5	62	0.6730462519936202
LPQ	5	62	0.856060606060606
LPQ	10	62	0.7936507936507937
LPQ	10	62	0.5714285714285715
LPQ	10	62	0.6726190476190476
LPQ	10	62	0.5681818181818181
LPQ	10	62	0.8
LPQ	1	63	0.5333333333333333
LPQ	1	63	0.5333333333333333
LPQ	1	63	0.6666666666666666
LPQ	1	63	0.5333333333333333
LPQ	1	63	0.5333333333333333
LPQ	3	63	0.5333333333333334
LPQ	3	63	0.30000000000000004
LPQ	3	63	0.37229437229437223
LPQ	3	63	0.5555555555555556
LPQ	3	63	0.4588744588744588
LPQ	5	63	0.6560846560846562
LPQ	5	63	0.8038277511961723
LPQ	5	63	0.6
LPQ	5	63	0.416289592760181
LPQ	5	63	0.5
LPQ	10	63	0.5170068027210885
LPQ	10	63	0.6419753086419754
LPQ	10	63	0.5416666666666666
LPQ	10	63	0.5333333333333333
LPQ	10	63	0.6935817805383023
LPQ	1	64	0.5333333333333333
LPQ	1	64	1.0
LPQ	1	64	1.0
LPQ	1	64	1.0
LPQ	1	64	1.0
LPQ	3	64	0.5555555555555556
LPQ	3	64	1.0
LPQ	3	64	0.8917748917748918
LPQ	3	64	0.8917748917748918
LPQ	3	64	0.7777777777777778
LPQ	5	64	0.4
LPQ	5	64	0.7701863354037268
LPQ	5	64	0.8666666666666667
LPQ	5	64	0.9346092503987241
LPQ	5	64	1.0
LPQ	10	64	0.6048237476808905
LPQ	10	64	0.9312169312169313
LPQ	10	64	0.7248677248677249
LPQ	10	64	0.7085714285714286
LPQ	10	64	0.8946648426812586
LPQ	1	65	0.5333333333333333
LPQ	1	65	1.0
LPQ	1	65	1.0
LPQ	1	65	1.0
LPQ	1	65	0.5333333333333333
LPQ	3	65	0.882051282051282
LPQ	3	65	0.8917748917748918
LPQ	3	65	1.0
LPQ	3	65	0.882051282051282
LPQ	3	65	1.0
LPQ	5	65	0.6730462519936202
LPQ	5	65	1.0
LPQ	5	65	0.6111111111111109
LPQ	5	65	0.7121212121212122
LPQ	5	65	0.7701863354037268
LPQ	10	65	0.7633718442447583
LPQ	10	65	0.8244414044687643
LPQ	10	65	0.6726190476190476
LPQ	10	65	0.6281557552417628
LPQ	10	65	0.7936507936507937
LPQ	1	66	1.0
LPQ	1	66	0.5333333333333333
LPQ	1	66	0.6666666666666666
LPQ	1	66	1.0
LPQ	1	66	1.0
LPQ	3	66	0.882051282051282
LPQ	3	66	0.738095238095238
LPQ	3	66	0.5333333333333333
LPQ	3	66	0.738095238095238
LPQ	3	66	0.8917748917748918
LPQ	5	66	0.6666666666666666
LPQ	5	66	0.7407407407407407
LPQ	5	66	0.7407407407407407
LPQ	5	66	0.8703703703703703
LPQ	5	66	0.8666666666666667
LPQ	10	66	0.6957637997432606
LPQ	10	66	0.6957637997432606
LPQ	10	66	0.769230769230769
LPQ	10	66	0.8055555555555556
LPQ	10	66	0.9333333333333333
LPQ	1	67	0.6666666666666666
LPQ	1	67	1.0
LPQ	1	67	0.6666666666666666
LPQ	1	67	1.0
LPQ	1	67	0.5333333333333333
LPQ	3	67	0.7833333333333334
LPQ	3	67	1.0
LPQ	3	67	1.0
LPQ	3	67	1.0
LPQ	3	67	0.738095238095238
LPQ	5	67	0.8038277511961723
LPQ	5	67	0.856060606060606
LPQ	5	67	0.7333333333333335
LPQ	5	67	0.9346092503987241
LPQ	5	67	0.9312169312169313
LPQ	10	67	0.6281557552417628
LPQ	10	67	0.8624338624338624
LPQ	10	67	0.7032967032967031
LPQ	10	67	0.856060606060606
LPQ	10	67	0.7936507936507937
LPQ	1	68	1.0
LPQ	1	68	1.0
LPQ	1	68	1.0
LPQ	1	68	1.0
LPQ	1	68	0.5333333333333333
LPQ	3	68	0.7833333333333334
LPQ	3	68	0.7833333333333334
LPQ	3	68	0.738095238095238
LPQ	3	68	0.7777777777777778
LPQ	3	68	0.882051282051282
LPQ	5	68	0.6666666666666666
LPQ	5	68	0.8703703703703703
LPQ	5	68	0.7701863354037268
LPQ	5	68	0.7701863354037268
LPQ	5	68	0.6560846560846562
LPQ	10	68	0.6730462519936202
LPQ	10	68	0.9024676850763809
LPQ	10	68	0.7070707070707073
LPQ	10	68	0.8374461417939678
LPQ	10	68	0.8309798887462558
LPQ	1	69	1.0
LPQ	1	69	0.16666666666666666
LPQ	1	69	1.0
LPQ	1	69	1.0
LPQ	1	69	1.0
LPQ	3	69	0.8917748917748918
LPQ	3	69	0.738095238095238
LPQ	3	69	0.882051282051282
LPQ	3	69	0.738095238095238
LPQ	3	69	0.5333333333333334
LPQ	5	69	0.8038277511961723
LPQ	5	69	0.5460030165912518
LPQ	5	69	0.36199095022624433
LPQ	5	69	0.7407407407407407
LPQ	5	69	0.14035087719298242
LPQ	10	69	0.784090909090909
LPQ	10	69	0.47332421340629266
LPQ	10	69	0.6759259259259259
LPQ	10	69	0.6957637997432606
LPQ	10	69	0.43956043956043955
LPQ	1	70	0.6666666666666666
LPQ	1	70	1.0
LPQ	1	70	0.5333333333333333
LPQ	1	70	1.0
LPQ	1	70	1.0
LPQ	3	70	0.7777777777777778
LPQ	3	70	0.882051282051282
LPQ	3	70	0.5333333333333334
LPQ	3	70	0.882051282051282
LPQ	3	70	0.6753246753246753
LPQ	5	70	0.8666666666666667
LPQ	5	70	0.856060606060606
LPQ	5	70	0.5460030165912518
LPQ	5	70	0.9346092503987241
LPQ	5	70	1.0
LPQ	10	70	0.7248677248677249
LPQ	10	70	0.856060606060606
LPQ	10	70	0.6726190476190476
LPQ	10	70	0.8946648426812586
LPQ	10	70	0.9346092503987241
LPQ	1	71	0.6666666666666666
LPQ	1	71	0.6666666666666666
LPQ	1	71	1.0
LPQ	1	71	0.6666666666666666
LPQ	1	71	1.0
LPQ	3	71	0.47619047619047616
LPQ	3	71	0.5555555555555556
LPQ	3	71	1.0
LPQ	3	71	0.7833333333333334
LPQ	3	71	0.882051282051282
LPQ	5	71	0.7936507936507937
LPQ	5	71	0.8703703703703703
LPQ	5	71	0.8666666666666667
LPQ	5	71	0.5333333333333333
LPQ	5	71	0.8703703703703703
LPQ	10	71	0.6757164404223227
LPQ	10	71	0.6666666666666666
LPQ	10	71	0.856060606060606
LPQ	10	71	0.6415711947626842
LPQ	10	71	0.6666666666666666
LPQ	1	72	1.0
LPQ	1	72	0.5333333333333333
LPQ	1	72	1.0
LPQ	1	72	0.5333333333333333
LPQ	1	72	1.0
LPQ	3	72	0.738095238095238
LPQ	3	72	1.0
LPQ	3	72	0.7777777777777778
LPQ	3	72	0.882051282051282
LPQ	3	72	0.882051282051282
LPQ	5	72	0.9346092503987241
LPQ	5	72	1.0
LPQ	5	72	0.5681818181818181
LPQ	5	72	0.8703703703703703
LPQ	5	72	0.9312169312169313
LPQ	10	72	0.6560846560846562
LPQ	10	72	0.8309798887462558
LPQ	10	72	0.8244414044687643
LPQ	10	72	0.7407407407407407
LPQ	10	72	0.8309798887462558
LPQ	1	73	1.0
LPQ	1	73	1.0
LPQ	1	73	0.6666666666666666
LPQ	1	73	1.0
LPQ	1	73	1.0
LPQ	3	73	0.8917748917748918
LPQ	3	73	1.0
LPQ	3	73	0.6753246753246753
LPQ	3	73	0.7777777777777778
LPQ	3	73	1.0
LPQ	5	73	0.8038277511961723
LPQ	5	73	0.8703703703703703
LPQ	5	73	0.8038277511961723
LPQ	5	73	0.856060606060606
LPQ	5	73	0.856060606060606
LPQ	10	73	0.7701863354037268
LPQ	10	73	0.9333333333333333
LPQ	10	73	0.707403055229142
LPQ	10	73	0.8374461417939678
LPQ	10	73	0.6666666666666666
LPQ	1	74	0.5333333333333333
LPQ	1	74	0.5333333333333333
LPQ	1	74	1.0
LPQ	1	74	0.6666666666666666
LPQ	1	74	0.5333333333333333
LPQ	3	74	0.4444444444444444
LPQ	3	74	0.6461538461538461
LPQ	3	74	0.7833333333333334
LPQ	3	74	0.5555555555555556
LPQ	3	74	0.8917748917748918
LPQ	5	74	0.6730462519936202
LPQ	5	74	0.5185185185185185
LPQ	5	74	0.6666666666666666
LPQ	5	74	0.5
LPQ	5	74	0.7701863354037268
LPQ	10	74	0.5462962962962963
LPQ	10	74	0.6438095238095239
LPQ	10	74	0.5460030165912518
LPQ	10	74	0.6169772256728778
LPQ	10	74	0.8692185007974482
LPQ	1	75	1.0
LPQ	1	75	1.0
LPQ	1	75	0.3333333333333333
LPQ	1	75	1.0
LPQ	1	75	1.0
LPQ	3	75	0.7777777777777778
LPQ	3	75	0.8917748917748918
LPQ	3	75	0.6753246753246753
LPQ	3	75	1.0
LPQ	3	75	1.0
LPQ	5	75	0.7936507936507937
LPQ	5	75	0.856060606060606
LPQ	5	75	0.7407407407407407
LPQ	5	75	0.6666666666666666
LPQ	5	75	0.856060606060606
LPQ	10	75	0.8703703703703703
LPQ	10	75	0.8351648351648353
LPQ	10	75	0.5
LPQ	10	75	0.8038277511961723
LPQ	10	75	0.9670329670329669
LPQ	1	76	0.5333333333333333
LPQ	1	76	1.0
LPQ	1	76	0.5333333333333333
LPQ	1	76	0.5333333333333333
LPQ	1	76	0.5333333333333333
LPQ	3	76	0.5555555555555556
LPQ	3	76	0.5333333333333334
LPQ	3	76	0.6753246753246753
LPQ	3	76	0.5333333333333334
LPQ	3	76	0.738095238095238
LPQ	5	76	0.42424242424242437
LPQ	5	76	0.7701863354037268
LPQ	5	76	0.6
LPQ	5	76	0.8038277511961723
LPQ	5	76	1.0
LPQ	10	76	0.3809523809523808
LPQ	10	76	0.31649831649831656
LPQ	10	76	0.7633718442447583
LPQ	10	76	0.6666666666666666
LPQ	10	76	0.75421796625627
LPQ	1	77	0.5333333333333333
LPQ	1	77	0.5333333333333333
LPQ	1	77	0.6666666666666666
LPQ	1	77	1.0
LPQ	1	77	0.5333333333333333
LPQ	3	77	0.8917748917748918
LPQ	3	77	0.5333333333333334
LPQ	3	77	0.738095238095238
LPQ	3	77	0.7777777777777778
LPQ	3	77	1.0
LPQ	5	77	0.463768115942029
LPQ	5	77	0.5
LPQ	5	77	0.6757164404223227
LPQ	5	77	0.8703703703703703
LPQ	5	77	0.856060606060606
LPQ	10	77	0.6076555023923444
LPQ	10	77	0.5333333333333333
LPQ	10	77	0.6759259259259259
LPQ	10	77	0.5333333333333333
LPQ	10	77	0.7701863354037268
LPQ	1	78	0.5333333333333333
LPQ	1	78	0.16666666666666666
LPQ	1	78	1.0
LPQ	1	78	1.0
LPQ	1	78	0.16666666666666666
LPQ	3	78	0.738095238095238
LPQ	3	78	0.4588744588744588
LPQ	3	78	0.6461538461538461
LPQ	3	78	0.738095238095238
LPQ	3	78	0.738095238095238
LPQ	5	78	0.5037707390648567
LPQ	5	78	0.7121212121212122
LPQ	5	78	0.856060606060606
LPQ	5	78	0.7936507936507937
LPQ	5	78	0.48148148148148145
LPQ	10	78	0.6666666666666666
LPQ	10	78	0.6076555023923444
LPQ	10	78	0.738095238095238
LPQ	10	78	0.7733333333333334
LPQ	10	78	0.3730070448646644
LPQ	1	79	0.6666666666666666
LPQ	1	79	1.0
LPQ	1	79	1.0
LPQ	1	79	0.6666666666666666
LPQ	1	79	1.0
LPQ	3	79	0.738095238095238
LPQ	3	79	0.7777777777777778
LPQ	3	79	0.7777777777777778
LPQ	3	79	0.5666666666666667
LPQ	3	79	0.882051282051282
LPQ	5	79	0.6666666666666666
LPQ	5	79	0.5333333333333333
LPQ	5	79	0.5333333333333333
LPQ	5	79	0.6111111111111109
LPQ	5	79	0.6
LPQ	10	79	0.7407407407407407
LPQ	10	79	0.48114630467571645
LPQ	10	79	0.7407407407407407
LPQ	10	79	0.6370040786058584
LPQ	10	79	0.6373626373626373
LPQ	1	80	0.5333333333333333
LPQ	1	80	1.0
LPQ	1	80	1.0
LPQ	1	80	1.0
LPQ	1	80	0.6666666666666666
LPQ	3	80	0.3333333333333333
LPQ	3	80	0.738095238095238
LPQ	3	80	0.6461538461538461
LPQ	3	80	0.6461538461538461
LPQ	3	80	0.738095238095238
LPQ	5	80	0.463768115942029
LPQ	5	80	0.7333333333333335
LPQ	5	80	0.6666666666666666
LPQ	5	80	0.7407407407407407
LPQ	5	80	0.5333333333333333
LPQ	10	80	0.5681818181818181
LPQ	10	80	0.6373626373626373
LPQ	10	80	0.7248677248677249
LPQ	10	80	0.6111111111111109
LPQ	10	80	0.6048237476808905
